Entity,Code,Year,Annual CO2 emissions percentage,Annual CO₂ emissions
India,IND,2013,5.651570891445105,1995098100
India,IND,2014,6.060191979565757,2148343800
India,IND,2015,6.310481578735396,2234219500
India,IND,2016,6.648448071195753,2354658000
India,IND,2017,6.742466537879192,2426606800
India,IND,2018,7.059699662796402,2593057800
India,IND,2019,7.042013018878744,2612888000
India,IND,2020,6.893798754022694,2421552000
India,IND,2021,7.229241047597417,2674221800
India,IND,2022,7.591512327901938,2831166200
India,IND,2023,8.103195013797228,3062324500
International aviation,,1950,0.059210195,3511309
International aviation,,1951,0.060970938,3890817
International aviation,,1952,0.063935683,4135015
International aviation,,1953,0.072925448,4850188
International aviation,,1954,0.084441862,5733205
International aviation,,1955,0.088159106,6562472
International aviation,,1956,0.096669071,7662003
International aviation,,1957,0.10291406656506229,8424180
International aviation,,1958,0.11382241103864672,9580646
International aviation,,1959,0.12441711654133984,11016749
International aviation,,1960,0.15625298820516745,14667484
International aviation,,1961,0.1934436572698542,18212802
International aviation,,1962,0.21988858521415178,21433172
International aviation,,1963,0.22606491384626323,23209570
International aviation,,1964,0.24825599995267608,26872386
International aviation,,1965,0.2754121655315649,31150630
International aviation,,1966,0.3129358811338053,37122284
International aviation,,1967,0.3783482658278662,46299600
International aviation,,1968,0.41438095961723126,53476524
International aviation,,1969,0.3778231125159778,51994724
International aviation,,1970,0.5037872467238004,75059250
International aviation,,1971,0.5317427020142838,82439940
International aviation,,1972,0.5330629379576747,86486630
International aviation,,1973,0.5323313303639082,90949304
International aviation,,1974,0.5014859520381761,85308136
International aviation,,1975,0.48987620885627536,83537380
International aviation,,1976,0.4728948271297603,85069580
International aviation,,1977,0.5196470213509372,96127600
International aviation,,1978,0.5201494627217402,99188810
International aviation,,1979,0.5260658073107225,103156350
International aviation,,1980,0.5408526471515234,105404200
International aviation,,1981,0.5581378963204687,106174040
International aviation,,1982,0.5620042385355885,106056370
International aviation,,1983,0.5711890854043472,108479720
International aviation,,1984,0.5913537212913287,116188000
International aviation,,1985,0.5803896768485672,117888180
International aviation,,1986,0.6038772583861182,124489070
International aviation,,1987,1.0214126175157525,217050910
International aviation,,1988,1.0240018240115947,226152060
International aviation,,1989,1.0807130023088973,241935220
International aviation,,1990,0.8353991360623164,189877680
International aviation,,1991,0.8570332998123102,198712480
International aviation,,1992,0.9763884321561357,219962320
International aviation,,1993,0.9984328063899498,227201090
International aviation,,1994,1.0493362258378032,241273170
International aviation,,1995,1.0838705673112012,255057280
International aviation,,1996,1.1170490826763777,270975600
International aviation,,1997,1.1858125126207635,289360800
International aviation,,1998,1.2719244001096361,309125630
International aviation,,1999,1.2830257436565375,318879680
International aviation,,2000,1.2708860250734166,324210000
International aviation,,2001,1.2680865582538514,325978000
International aviation,,2002,1.3110519733449393,344503360
International aviation,,2003,1.2961161244960067,358628670
International aviation,,2004,1.3598268215703473,389352400
International aviation,,2005,1.3873775977881393,410863360
International aviation,,2006,1.387100082267306,424846400
International aviation,,2007,1.3949187302476929,439882500
International aviation,,2008,1.3892970648443281,445605900
International aviation,,2009,1.3569843669782649,428018940
International aviation,,2010,1.3535908422539746,451502460
International aviation,,2011,1.3623058524792373,470057340
International aviation,,2012,1.3840269242040586,484409700
International aviation,,2013,1.411833494923771,498400600
International aviation,,2014,1.4055046770189494,498252740
International aviation,,2015,1.463647107155328,518202750
International aviation,,2016,1.5258738601203004,540413500
International aviation,,2017,1.5677441122452587,564229500
International aviation,,2018,1.6493077177048716,605797760
International aviation,,2019,1.6806927784461685,623608900
International aviation,,2020,0.7691086539770108,270161150
International aviation,,2021,0.794004088,293715900
International aviation,,2022,1.1391996618971616,424851260
International aviation,,2023,1.3849955686028304,523411550
International shipping,,1950,2.105859078709555,124882580
International shipping,,1951,2.3393878613079604,149286370
International shipping,,1952,2.3505516756038993,152021000
International shipping,,1953,2.364384435843639,157252500
International shipping,,1954,2.311785867408941,156959380
International shipping,,1955,2.4251911106001622,180528700
International shipping,,1956,2.4421007646380124,193561220
International shipping,,1957,2.629717800877083,215259360
International shipping,,1958,2.356199085628186,198325700
International shipping,,1959,2.2852594268041737,202352620
International shipping,,1960,2.3810043276102797,223505120
International shipping,,1961,2.603319712485223,245103650
International shipping,,1962,2.5811328209431665,251590430
International shipping,,1963,2.5578791641110437,262611630
International shipping,,1964,2.6445025858936893,286253280
International shipping,,1965,2.584286055591595,292296960
International shipping,,1966,2.6374679510676495,312871870
International shipping,,1967,2.681733449572295,328171680
International shipping,,1968,2.654908825933916,342620220
International shipping,,1969,2.6353119959171107,362662620
International shipping,,1970,2.4301747590584895,362071680
International shipping,,1971,2.445684741291304,379172300
International shipping,,1972,2.500949061889132,405765700
International shipping,,1973,2.5505460493649723,435763170
International shipping,,1974,2.3746237847751255,403948960
International shipping,,1975,2.136258817404722,364290940
International shipping,,1976,1.9681015960855672,354044000
International shipping,,1977,1.9091971985613474,353175400
International shipping,,1978,1.8713077315867148,356845100
International shipping,,1979,1.8080763231936547,354546050
International shipping,,1980,1.751007892368709,341245600
International shipping,,1981,1.609362109257018,306147420
International shipping,,1982,1.4159762805406124,267210270
International shipping,,1983,1.3158885712778727,249912380
International shipping,,1984,1.2393378015043577,243502620
International shipping,,1985,1.2284125584915262,249513950
International shipping,,1986,1.305711668325504,269171970
International shipping,,1987,1.4607000366612886,310399800
International shipping,,1988,1.4458588404758956,319319700
International shipping,,1989,1.4438362164748326,323226270
International shipping,,1990,1.5911688204290653,361656400
International shipping,,1991,1.4997525515975136,347733920
International shipping,,1992,1.4982086566245543,337518800
International shipping,,1993,1.4671186914746557,333854180
International shipping,,1994,1.5091767879147981,347004000
International shipping,,1995,1.5540467009231127,365699500
International shipping,,1996,1.6537714795098257,401174600
International shipping,,1997,1.7116439138269954,417673660
International shipping,,1998,1.8140697916228596,440887420
International shipping,,1999,1.8442194656330664,458357220
International shipping,,2000,1.816896701,463500320
International shipping,,2001,1.7721648333612317,455557820
International shipping,,2002,1.7368233089411111,456382720
International shipping,,2003,1.7153672442104266,474633300
International shipping,,2004,1.8083890667269777,517786980
International shipping,,2005,1.7963992102607214,531992600
International shipping,,2006,1.8584464631159738,569212200
International shipping,,2007,1.9392025367878043,611520400
International shipping,,2008,1.9205232757269743,615992450
International shipping,,2009,1.8862118634129288,594947460
International shipping,,2010,1.888148205017641,629808900
International shipping,,2011,1.8529085673923917,639337540
International shipping,,2012,1.7527295708703765,613455700
International shipping,,2013,1.7441040288157317,615697600
International shipping,,2014,1.7533414340150155,621561200
International shipping,,2015,1.8041583369161593,638760400
International shipping,,2016,1.7855790658426205,632392400
International shipping,,2017,1.794050118991225,645676800
International shipping,,2018,1.7459500475782115,641294900
International shipping,,2019,1.6902895158331608,627169700
International shipping,,2020,1.661647504865129,583679040
International shipping,,2021,1.621727976565326,599905340
International shipping,,2022,1.5960602472270824,595232100
International shipping,,2023,1.5695505173364652,593157760
North America (excl. USA),,1785,0.020395067599852337,3664
North America (excl. USA),,1786,0.019861774194177898,3664
North America (excl. USA),,1787,0.019428255704266314,3664
North America (excl. USA),,1788,0.018998012467756786,3664
North America (excl. USA),,1789,0.018445964,3664
North America (excl. USA),,1790,0.017962462571257883,3664
North America (excl. USA),,1791,0.017504508700896964,3664
North America (excl. USA),,1792,0.016708305185949665,3664
North America (excl. USA),,1793,0.016432510861647497,3664
North America (excl. USA),,1794,0.016270230770843035,3664
North America (excl. USA),,1795,0.016419267795658627,3664
North America (excl. USA),,1796,0.016563164967676514,3664
North America (excl. USA),,1797,0.016586632,3664
North America (excl. USA),,1798,0.015857401,3664
North America (excl. USA),,1799,0.013330807,3664
North America (excl. USA),,1800,0.011171293003484621,3664
North America (excl. USA),,1801,0.011454993661299222,3664
North America (excl. USA),,1802,0.00908945,3664
North America (excl. USA),,1803,0.012404147995839736,3664
North America (excl. USA),,1804,0.011533191069658773,3664
North America (excl. USA),,1805,0.011724117937714856,3664
North America (excl. USA),,1806,0.011203309085691036,3664
North America (excl. USA),,1807,0.010121364,3664
North America (excl. USA),,1808,0.010321770199364822,3664
North America (excl. USA),,1809,0.010084271093940573,3664
North America (excl. USA),,1810,0.009277755,3664
North America (excl. USA),,1811,0.009119718,3664
North America (excl. USA),,1812,0.008977197,3664
North America (excl. USA),,1813,0.008891879,3664
North America (excl. USA),,1814,0.008676985,3664
North America (excl. USA),,1815,0.008406125,3664
North America (excl. USA),,1816,0.008053353,3664
North America (excl. USA),,1817,0.00743568,3664
North America (excl. USA),,1818,0.007129513,3664
North America (excl. USA),,1819,0.007194165,3664
North America (excl. USA),,1820,0.007222113,3664
North America (excl. USA),,1821,0.007038121,3664
North America (excl. USA),,1822,0.006782458,3664
North America (excl. USA),,1823,0.006501323,3664
North America (excl. USA),,1824,0.006362919,3664
North America (excl. USA),,1825,0.006033176,3664
North America (excl. USA),,1826,0.005969164,3664
North America (excl. USA),,1827,0.005573592,3664
North America (excl. USA),,1828,0.005494754,3664
North America (excl. USA),,1829,0.005525778,3664
North America (excl. USA),,1830,0.004117386,3664
North America (excl. USA),,1831,0.004401153,3664
North America (excl. USA),,1832,0.004463299,3664
North America (excl. USA),,1833,0.004401257,3664
North America (excl. USA),,1834,0.004127841,3664
North America (excl. USA),,1835,0.003761823,3664
North America (excl. USA),,1836,0.003427679,3664
North America (excl. USA),,1837,0.003450113,3664
North America (excl. USA),,1838,0.003461657,3664
North America (excl. USA),,1839,0.003341449,3664
North America (excl. USA),,1840,0.003083954,3664
North America (excl. USA),,1841,0.002999209,3664
North America (excl. USA),,1842,0.002831775,3664
North America (excl. USA),,1843,0.002768011,3664
North America (excl. USA),,1844,0.002580892,3664
North America (excl. USA),,1845,0.002362752,3664
North America (excl. USA),,1846,0.016263607716759734,25648
North America (excl. USA),,1847,0.019307159,32976
North America (excl. USA),,1848,0.023210776,40304
North America (excl. USA),,1849,0.025740344277104706,47632
North America (excl. USA),,1850,0.029781416322045985,58624
North America (excl. USA),,1851,0.035021888,69616
North America (excl. USA),,1852,0.040594409,84272
North America (excl. USA),,1853,0.047225847,102592
North America (excl. USA),,1854,0.048845947,124576
North America (excl. USA),,1855,0.057720773,150224
North America (excl. USA),,1856,0.20558274725793083,572025
North America (excl. USA),,1857,0.20777788,584232
North America (excl. USA),,1858,0.216321289,617702
North America (excl. USA),,1859,0.21170452337416448,640559
North America (excl. USA),,1860,0.2058182919076063,683931
North America (excl. USA),,1861,0.2611376294195843,911867
North America (excl. USA),,1862,0.3330479628775405,1185621
North America (excl. USA),,1863,0.2887096835261502,1095754
North America (excl. USA),,1864,0.35654341505712017,1460136
North America (excl. USA),,1865,0.3743191791271182,1627732
North America (excl. USA),,1866,0.41624366094896853,1869213
North America (excl. USA),,1867,0.46588122098303675,2243440
North America (excl. USA),,1868,0.31431363933206236,1556862
North America (excl. USA),,1869,0.2613604324460392,1373848
North America (excl. USA),,1870,0.34882102038081386,1873653
North America (excl. USA),,1871,0.4211518481158939,2404297
North America (excl. USA),,1872,0.39455864387015455,2494261
North America (excl. USA),,1873,0.3402415534778034,2285622
North America (excl. USA),,1874,0.36669396955314926,2310368
North America (excl. USA),,1875,0.3760280515734444,2566516
North America (excl. USA),,1876,0.3550813939976774,2457737
North America (excl. USA),,1877,0.3774599539020688,2663757
North America (excl. USA),,1878,0.37925677112871536,2691394
North America (excl. USA),,1879,0.3905715819715744,2967541
North America (excl. USA),,1880,0.689728671,5918256
North America (excl. USA),,1881,0.7050879686415008,6260934
North America (excl. USA),,1882,0.7797463351648014,7313149
North America (excl. USA),,1883,0.8136718406764092,8116495
North America (excl. USA),,1884,0.9179334654994327,9265894
North America (excl. USA),,1885,0.877509498,8925540
North America (excl. USA),,1886,0.9171327276209751,9470438
North America (excl. USA),,1887,1.0123936249183707,10971588
North America (excl. USA),,1888,1.1884474980845212,14270897
North America (excl. USA),,1889,1.0327598199275347,12408777
North America (excl. USA),,1890,1.0480694328140747,13693983
North America (excl. USA),,1891,1.1709156785416261,16028847
North America (excl. USA),,1892,1.203413776085875,16604811
North America (excl. USA),,1893,1.2695842195269118,17298276
North America (excl. USA),,1894,1.1947356729694991,16864088
North America (excl. USA),,1895,1.077593276173924,16112594
North America (excl. USA),,1896,1.1125877811699147,17185708
North America (excl. USA),,1897,1.109510615550071,17946254
North America (excl. USA),,1898,1.1271259922405394,19228328
North America (excl. USA),,1899,1.2579260123987999,23436864
North America (excl. USA),,1900,1.2818290779643322,25142960
North America (excl. USA),,1901,1.439419901724745,29133338
North America (excl. USA),,1902,1.5075837186631027,31279352
North America (excl. USA),,1903,1.5316414049860425,34646436
North America (excl. USA),,1904,1.7623132969968802,40313080
North America (excl. USA),,1905,1.7760249564890231,43282830
North America (excl. USA),,1906,1.8031239316861123,45880230
North America (excl. USA),,1907,1.938971862180888,56236480
North America (excl. USA),,1908,2.031876360835051,56601708
North America (excl. USA),,1909,1.8869251164081922,54742856
North America (excl. USA),,1910,2.025839295077902,61652892
North America (excl. USA),,1911,2.414156586592293,74599810
North America (excl. USA),,1912,2.521954103307504,81874664
North America (excl. USA),,1913,2.7487507870870136,96660730
North America (excl. USA),,1914,2.629251915,83867520
North America (excl. USA),,1915,2.5666509971551315,80599940
North America (excl. USA),,1916,2.9228405498422583,99141970
North America (excl. USA),,1917,3.3086320356567973,117394840
North America (excl. USA),,1918,3.6203710518388554,126701630
North America (excl. USA),,1919,4.018876889872747,121926270
North America (excl. USA),,1920,4.711497030696986,166685100
North America (excl. USA),,1921,5.618741258251282,174528450
North America (excl. USA),,1922,4.858830754683435,158128830
North America (excl. USA),,1923,4.589220762660296,169374270
North America (excl. USA),,1924,4.040384985636861,149606450
North America (excl. USA),,1925,3.647912472240231,136455040
North America (excl. USA),,1926,3.6318275909838564,133557100
North America (excl. USA),,1927,3.206319534836717,128667920
North America (excl. USA),,1928,3.081101939286425,123130440
North America (excl. USA),,1929,2.939415973797952,126048370
North America (excl. USA),,1930,3.033692035119054,120076440
North America (excl. USA),,1931,2.7367574968105757,96862616
North America (excl. USA),,1932,2.837870723178436,90601620
North America (excl. USA),,1933,2.734902411518178,91966110
North America (excl. USA),,1934,2.860660785913975,104591110
North America (excl. USA),,1935,2.7730083853299203,106365460
North America (excl. USA),,1936,2.734285917466682,115056856
North America (excl. USA),,1937,2.8212630916881887,126864170
North America (excl. USA),,1938,2.819421031882866,119250776
North America (excl. USA),,1939,2.8633531322239603,127995740
North America (excl. USA),,1940,2.9364098480627825,143433740
North America (excl. USA),,1941,3.0673809063291686,153341220
North America (excl. USA),,1942,3.2383175176456076,161349940
North America (excl. USA),,1943,3.316142337246837,168303280
North America (excl. USA),,1944,3.3316580140676875,171996400
North America (excl. USA),,1945,3.844321266377844,164894960
North America (excl. USA),,1946,3.8079059832453748,175489140
North America (excl. USA),,1947,3.591445646463037,185505550
North America (excl. USA),,1948,3.7109898748266157,202170460
North America (excl. USA),,1949,3.6155815214665368,188156130
North America (excl. USA),,1950,3.4302607567227588,203422830
North America (excl. USA),,1951,3.4811664917292755,222148160
North America (excl. USA),,1952,3.3574813737968077,217143780
North America (excl. USA),,1953,3.2936074788786107,219054060
North America (excl. USA),,1954,3.3702695455068223,228825440
North America (excl. USA),,1955,3.1944893556645892,237794460
North America (excl. USA),,1956,3.332537374911414,264137340
North America (excl. USA),,1957,3.268398575503311,267539500
North America (excl. USA),,1958,3.2753374321918236,275691300
North America (excl. USA),,1959,3.197827988,283157730
North America (excl. USA),,1960,3.1098992394643217,291926560
North America (excl. USA),,1961,3.1605746751841064,297569440
North America (excl. USA),,1962,3.2376735429980714,315585340
North America (excl. USA),,1963,3.079430712455889,316158140
North America (excl. USA),,1964,3.3006670637870466,357279580
North America (excl. USA),,1965,3.2913266660623637,372267140
North America (excl. USA),,1966,3.245637348710444,385016480
North America (excl. USA),,1967,3.4451948739783522,421598720
North America (excl. USA),,1968,3.4768644132022795,448694900
North America (excl. USA),,1969,3.3896495268800697,466471970
North America (excl. USA),,1970,3.5088429613309207,522782430
North America (excl. USA),,1971,3.5504871767422483,550457860
North America (excl. USA),,1972,3.629599881648883,588883300
North America (excl. USA),,1973,3.5802236039237334,611684540
North America (excl. USA),,1974,3.7027810636511207,629882750
North America (excl. USA),,1975,3.810159856522686,649737150
North America (excl. USA),,1976,3.8170972572932973,686661900
North America (excl. USA),,1977,3.7914421365955255,701365000
North America (excl. USA),,1978,3.8577429791159346,735644200
North America (excl. USA),,1979,3.996784312545241,783730240
North America (excl. USA),,1980,4.163820944969872,811467260
North America (excl. USA),,1981,4.246565987629182,807820200
North America (excl. USA),,1982,4.318373762619489,814924540
North America (excl. USA),,1983,4.067831138875858,772558850
North America (excl. USA),,1984,4.059431466339291,797589000
North America (excl. USA),,1985,3.9912140003628287,810691460
North America (excl. USA),,1986,3.8059681276819246,784598900
North America (excl. USA),,1987,3.8980175,828331500
North America (excl. USA),,1988,3.862026074668726,852933200
North America (excl. USA),,1989,3.946153594,883410800
North America (excl. USA),,1990,3.818280288396434,867856060
North America (excl. USA),,1991,3.759612514923519,871707000
North America (excl. USA),,1992,3.9356397226404107,886627100
North America (excl. USA),,1993,3.9240600220997996,892950140
North America (excl. USA),,1994,4.0220478636302905,924786750
North America (excl. USA),,1995,3.9254771893579345,923746400
North America (excl. USA),,1996,3.9426089067595864,956404540
North America (excl. USA),,1997,4.090246018324722,998097800
North America (excl. USA),,1998,4.216240677193233,1024705600
North America (excl. USA),,1999,4.221232563431092,1049133500
North America (excl. USA),,2000,4.2656902728815185,1088201000
North America (excl. USA),,2001,4.285041627649367,1101525200
North America (excl. USA),,2002,4.241083898972025,1114423900
North America (excl. USA),,2003,4.207452204705806,1164180400
North America (excl. USA),,2004,4.057379005744148,1161729000
North America (excl. USA),,2005,4.015378510861934,1189129700
North America (excl. USA),,2006,3.9384886537786112,1206295600
North America (excl. USA),,2007,3.911931387497328,1233613200
North America (excl. USA),,2008,3.792441752,1216395300
North America (excl. USA),,2009,3.7052793704238414,1168716300
North America (excl. USA),,2010,3.5479296407829377,1183444000
North America (excl. USA),,2011,3.5347611418935805,1219653000
North America (excl. USA),,2012,3.5363116955569236,1237709800
North America (excl. USA),,2013,3.5035175378433965,1236799700
North America (excl. USA),,2014,3.458586522701135,1226072200
North America (excl. USA),,2015,3.467349733382009,1227611600
North America (excl. USA),,2016,3.4284368662192843,1214237700
North America (excl. USA),,2017,3.3502682189907294,1205758100
North America (excl. USA),,2018,3.321522003037691,1220009200
North America (excl. USA),,2019,3.3182538712823035,1231214100
North America (excl. USA),,2020,3.165699919717907,1112000400
North America (excl. USA),,2021,3.1372936485051754,1160539400
North America (excl. USA),,2022,3.1870478063788674,1188572400
North America (excl. USA),,2023,3.207484488913872,1212158700
Oceania,,1750,0,0
Oceania,,1751,0,0
Oceania,,1752,0,0
Oceania,,1753,0,0
Oceania,,1754,0,0
Oceania,,1755,0,0
Oceania,,1756,0,0
Oceania,,1757,0,0
Oceania,,1758,0,0
Oceania,,1759,0,0
Oceania,,1760,0,0
Oceania,,1761,0,0
Oceania,,1762,0,0
Oceania,,1763,0,0
Oceania,,1764,0,0
Oceania,,1765,0,0
Oceania,,1766,0,0
Oceania,,1767,0,0
Oceania,,1768,0,0
Oceania,,1769,0,0
Oceania,,1770,0,0
Oceania,,1771,0,0
Oceania,,1772,0,0
Oceania,,1773,0,0
Oceania,,1774,0,0
Oceania,,1775,0,0
Oceania,,1776,0,0
Oceania,,1777,0,0
Oceania,,1778,0,0
Oceania,,1779,0,0
Oceania,,1780,0,0
Oceania,,1781,0,0
Oceania,,1782,0,0
Oceania,,1783,0,0
Oceania,,1784,0,0
Oceania,,1785,0,0
Oceania,,1786,0,0
Oceania,,1787,0,0
Oceania,,1788,0,0
Oceania,,1789,0,0
Oceania,,1790,0,0
Oceania,,1791,0,0
Oceania,,1792,0,0
Oceania,,1793,0,0
Oceania,,1794,0,0
Oceania,,1795,0,0
Oceania,,1796,0,0
Oceania,,1797,0,0
Oceania,,1798,0,0
Oceania,,1799,0,0
Oceania,,1800,0,0
Oceania,,1801,0,0
Oceania,,1802,0,0
Oceania,,1803,0,0
Oceania,,1804,0,0
Oceania,,1805,0.000755156,236
Oceania,,1806,0.002021121,661
Oceania,,1807,0.001737538,629
Oceania,,1808,0.00221704,787
Oceania,,1809,0.003465092,1259
Oceania,,1810,0.003187962,1259
Oceania,,1811,0.00548328,2203
Oceania,,1812,0.005397589,2203
Oceania,,1813,0.006872762,2832
Oceania,,1814,0.008172565,3451
Oceania,,1815,0.006316065,2753
Oceania,,1816,0.005013564,2281
Oceania,,1817,0.0041501,2045
Oceania,,1818,0.003673723,1888
Oceania,,1819,0.006950694,3540
Oceania,,1820,0.012141980115694147,6160
Oceania,,1821,0.006045023,3147
Oceania,,1822,0.007282257,3934.0002
Oceania,,1823,0.008375066,4720
Oceania,,1824,0.008196773,4720
Oceania,,1825,0.004725768,2870
Oceania,,1826,0.010361321,6360
Oceania,,1827,0.008977987,5902
Oceania,,1828,0.005677712,3786
Oceania,,1829,0.009095515,6031
Oceania,,1830,0.006459261,5748
Oceania,,1831,0.001706888,1421
Oceania,,1832,0.013690779081829528,11239
Oceania,,1833,0.012874637785195209,10718
Oceania,,1834,0.015049043908035943,13358
Oceania,,1835,0.020018563937751116,19498
Oceania,,1836,0.018613680713866508,19897
Oceania,,1837,0.023827815319468856,25305
Oceania,,1838,0.025597744753090602,27094
Oceania,,1839,0.030539056,33487
Oceania,,1840,0.040068676,47605
Oceania,,1841,0.044872717,54819
Oceania,,1842,0.04851966,62779
Oceania,,1843,0.030741244751165898,40692
Oceania,,1844,0.025621548484427364,36374
Oceania,,1845,0.022650564038380765,35125
Oceania,,1846,0.038875906967370005,61308
Oceania,,1847,0.037522961794964345,64088
Oceania,,1848,0.041180352951335895,71507
Oceania,,1849,0.041251992793438545,76336
Oceania,,1850,0.056923227,112052
Oceania,,1851,0.053516339,106379
Oceania,,1852,0.051087432,106055
Oceania,,1853,0.070117439,152321
Oceania,,1854,0.071960099,183526
Oceania,,1855,0.082870252,215678
Oceania,,1856,0.10741804116416925,298886
Oceania,,1857,0.11775331734851907,331100
Oceania,,1858,0.11923827556945599,340483
Oceania,,1859,0.16027514280691446,484948
Oceania,,1860,0.1804910599448382,599769
Oceania,,1861,0.16053572134081337,560575
Oceania,,1862,0.22125133768805683,787635
Oceania,,1863,0.18982444188788258,720450
Oceania,,1864,0.2205381901021471,903160
Oceania,,1865,0.223871445,973508
Oceania,,1866,0.2850487668523259,1280060
Oceania,,1867,0.25747234764391297,1239852
Oceania,,1868,0.3093465590972781,1532259
Oceania,,1869,0.2786410459066756,1464684
Oceania,,1870,0.26108540887393233,1402391
Oceania,,1871,0.25239889642114627,1440910
Oceania,,1872,0.2588897561820249,1636610
Oceania,,1873,0.287384787,1930549
Oceania,,1874,0.3373728063266506,2125629
Oceania,,1875,0.31393875709961516,2142736
Oceania,,1876,0.311800171,2158161
Oceania,,1877,0.3361311201702091,2372097
Oceania,,1878,0.4110552831486439,2917052
Oceania,,1879,0.4058343952149013,3083507
Oceania,,1880,0.3581747769455636,3073339
Oceania,,1881,0.41010368893548643,3641577
Oceania,,1882,0.4561128845059368,4277829
Oceania,,1883,0.5086384955487616,5073743
Oceania,,1884,0.5538596113140729,5590824
Oceania,,1885,0.5898703408079818,5999834
Oceania,,1886,0.5819319579244118,6009109
Oceania,,1887,0.5777513322611229,6261250
Oceania,,1888,0.5806327865462702,6972248
Oceania,,1889,0.629372099,7562008
Oceania,,1890,0.525985709,6872483
Oceania,,1891,0.6118657134096277,8375925
Oceania,,1892,0.5770208255447098,7961785
Oceania,,1893,0.5369222179854902,7315646
Oceania,,1894,0.5759847016142257,8130214
Oceania,,1895,0.5600414035238251,8373957
Oceania,,1896,0.5785684887629194,8936921
Oceania,,1897,0.6048054850935713,9782685
Oceania,,1898,0.6176251985189184,10536444
Oceania,,1899,0.583587183,10873019
Oceania,,1900,0.6427674153344148,12607824
Oceania,,1901,0.7005895991763228,14179680
Oceania,,1902,0.6957855065544688,14436160
Oceania,,1903,0.6363162734130327,14393768
Oceania,,1904,0.654736495,14977158
Oceania,,1905,0.6397808819342005,15591857
Oceania,,1906,0.7160550454772909,18219918
Oceania,,1907,0.6748328539219547,19572344
Oceania,,1908,0.7518212500847331,20943384
Oceania,,1909,0.6495669335358604,18845024
Oceania,,1910,0.7429191853932442,22609452
Oceania,,1911,0.7810789233188364,24136106
Oceania,,1912,0.8031256250679271,26073290
Oceania,,1913,0.7682253965811863,27014900
Oceania,,1914,0.9406405394417633,30004424
Oceania,,1915,0.8662028123641315,27201164
Oceania,,1916,0.7338390978543986,24891626
Oceania,,1917,0.7314009181208108,25951116
Oceania,,1918,0.7974425575287876,27907988
Oceania,,1919,0.8673716252995565,26314662
Oceania,,1920,0.8441273396552795,29863852
Oceania,,1921,0.8783907438806341,27284434
Oceania,,1922,0.8751998547314082,28483052
Oceania,,1923,0.7998647830772846,29520592
Oceania,,1924,0.869097575,32180746
Oceania,,1925,0.901477116,33720956
Oceania,,1926,0.9207423995095606,33859450
Oceania,,1927,0.8912359280317445,35764830
Oceania,,1928,0.8441112152783811,33733316
Oceania,,1929,0.7415764116123782,31800364
Oceania,,1930,0.7772553468334384,30764512
Oceania,,1931,0.7569248634842294,26789996
Oceania,,1932,0.8328573151336676,26589732
Oceania,,1933,0.8424096605309283,28327570
Oceania,,1934,0.8257644194868521,30191492
Oceania,,1935,0.8631636863665574,33108736
Oceania,,1936,0.8481609302556287,35690024
Oceania,,1937,0.8481128375773288,38137220
Oceania,,1938,0.8970646610176615,37942420
Oceania,,1939,0.949534354,42445464
Oceania,,1940,0.8210418592073095,40105132
Oceania,,1941,0.8868646613722917,44335188
Oceania,,1942,0.9457625531591844,47122844
Oceania,,1943,0.9174720469722112,46564212
Oceania,,1944,0.9006589887073033,46496400
Oceania,,1945,1.043972104983574,44779228
Oceania,,1946,1.0474424837599794,48271880
Oceania,,1947,0.9724266628866868,50227836
Oceania,,1948,0.9639523630324516,52515016
Oceania,,1949,1.0313694927335866,53672830
Oceania,,1950,1.0912524486697248,64713932
Oceania,,1951,1.0934728338421105,69779190
Oceania,,1952,1.120989862238587,72499576
Oceania,,1953,1.086592465603007,72268020
Oceania,,1954,1.1459524214081271,77804776
Oceania,,1955,1.1075598297007443,82445600
Oceania,,1956,1.094233277530198,86729070
Oceania,,1957,1.066019128516162,87260540
Oceania,,1958,1.0606171444923493,89274136
Oceania,,1959,1.0662930985771475,94416940
Oceania,,1960,1.068484442405058,100298744
Oceania,,1961,1.0640697479663708,100182616
Oceania,,1962,1.059720797172166,103294030
Oceania,,1963,1.0670315517428364,109549700
Oceania,,1964,1.0967537923808408,118717740
Oceania,,1965,1.1447493080519804,129477440
Oceania,,1966,1.115095429783415,132279140
Oceania,,1967,1.1326947686650606,138611220
Oceania,,1968,1.1269314369299892,145432300
Oceania,,1969,1.1170080795681203,153718830
Oceania,,1970,1.1156056535894585,166214060
Oceania,,1971,1.1006523367326528,170642140
Oceania,,1972,1.0725738528170328,174019410
Oceania,,1973,1.1332670976670036,193619740
Oceania,,1974,1.121218173844079,190731230
Oceania,,1975,1.1541810860050796,196819650
Oceania,,1976,1.079573356460923,194205660
Oceania,,1977,1.1220930758146919,207571890
Oceania,,1978,1.121419931620842,213846820
Oceania,,1979,1.0911310136388397,213960100
Oceania,,1980,1.1667794624479413,227388100
Oceania,,1981,1.2395140172673147,235791570
Oceania,,1982,1.2786515199407935,241295580
Oceania,,1983,1.2142187578082586,230603340
Oceania,,1984,1.230568372,241779620
Oceania,,1985,1.2400707480977904,251881950
Oceania,,1986,1.224175890373342,252363400
Oceania,,1987,1.2439876348932823,264348260
Oceania,,1988,1.2305876803599947,271776800
Oceania,,1989,1.2862145906500266,287940100
Oceania,,1990,1.361688015764792,309497760
